date,iv_30,iv_30_dte,iv_90,iv_90_dte,slope,spx_close,VIX,VIX3M,slope_z,iv_30_mean_1y
2017-04-19,0.12115000000000001,30,0.12210000000000001,93,0.0009500000000000064,,,,,
2017-04-20,0.1064,29,0.11385,92,0.007450000000000012,,,,,
2017-04-21,0.11365,28,0.115,91,0.001350000000000004,,,,,
2017-04-24,0.08370000000000001,32,0.10035,88,0.016649999999999984,,,,,
2017-04-25,0.08145,31,0.09785,87,0.016400000000000012,,,,,
2017-04-26,0.0829,30,0.1008,86,0.0179,,,,,
2017-04-27,0.07475000000000001,29,0.09540000000000001,85,0.02065,,,,,
2017-04-28,0.07930000000000001,28,0.09975,84,0.020449999999999996,,,,,
2017-05-01,0.07865,32,0.09770000000000001,81,0.01905000000000001,,,,,
2017-05-02,0.08085,31,0.0981,80,0.01725,,,,,
2017-05-03,0.0807,30,0.09895000000000001,79,0.018250000000000016,,,,,
2017-05-04,0.07855000000000001,29,0.09590000000000001,78,0.017350000000000004,,,,,
2017-05-05,0.07605,28,0.09625,77,0.020199999999999996,,,,,
2017-05-08,0.0727,32,0.10085000000000001,102,0.02815000000000001,,,,,
2017-05-09,0.07550000000000001,31,0.1015,101,0.025999999999999995,,,,,
2017-05-10,0.07455,30,0.1028,100,0.028249999999999997,,,,,
2017-05-11,0.0772,29,0.10350000000000001,99,0.026300000000000004,,,,,
2017-05-12,0.07545000000000002,28,0.10335,98,0.02789999999999998,,,,,
2017-05-15,0.08185,32,0.10115,95,0.019299999999999998,,,,,
2017-05-16,0.08075,31,0.10045000000000001,94,0.01970000000000001,,,,,
2017-05-17,0.11795,30,0.12125,93,0.0032999999999999974,,,,,
2017-05-18,0.10635,29,0.11695,92,0.010599999999999998,,,,,
2017-05-19,0.09455,28,0.10850000000000001,91,0.013950000000000018,,,,,
2017-05-22,0.08585000000000001,32,0.10305,88,0.017199999999999993,,,,,
2017-05-23,0.0826,31,0.0995,87,0.0169,,,,,
2017-05-24,0.07825000000000001,30,0.09835,86,0.020099999999999993,,,,,
2017-05-25,0.07625000000000001,29,0.09405,85,0.017799999999999983,,,,,
2017-05-26,0.07335,28,0.09405,84,0.020699999999999996,,,,,
2017-05-30,0.0804,31,0.10110000000000001,93,0.02070000000000001,,,,,
2017-05-31,0.0814,30,0.1019,92,0.020500000000000004,,,,,
2017-06-01,0.07575000000000001,29,0.09155,91,0.015799999999999995,,,,,
2017-06-02,0.0728,28,0.09285,90,0.02005,,,,,
2017-06-05,0.0742,32,0.09385,87,0.01965,,,,,
2017-06-06,0.08165,31,0.0995,86,0.017850000000000005,,,,,
2017-06-07,0.0784,30,0.0993,85,0.020900000000000002,,,,,
2017-06-08,0.07500000000000001,29,0.09785,84,0.022849999999999995,,,,,
2017-06-09,0.07705000000000001,28,0.09625,83,0.019199999999999995,,,,,
2017-06-12,0.08280000000000001,32,0.10255,95,0.01974999999999999,,,,,
2017-06-13,0.07750000000000001,31,0.0978,94,0.020299999999999985,,,,,
2017-06-14,0.0767,30,0.0975,93,0.0208,,,,,
2017-06-15,0.0802,29,0.1003,92,0.020100000000000007,,,,,
2017-06-16,0.07265,28,0.09775,91,0.025099999999999997,,,,,
2017-06-19,0.07655,32,0.0928,88,0.016249999999999987,,,,,
2017-06-20,0.08545,31,0.09620000000000001,87,0.01075000000000001,,,,,
2017-06-21,0.08505000000000001,30,0.09580000000000001,86,0.010749999999999996,,,,,
2017-06-22,0.0804,29,0.09630000000000001,85,0.01590000000000001,,,,,
2017-06-23,0.07400000000000001,28,0.0925,84,0.01849999999999999,,,,-0.1156453214937426,0.09113416666666667
2017-06-26,0.07850000000000001,32,0.09075,81,0.012249999999999983,,,,-0.7945366814659397,0.09102975206611572
2017-06-27,0.0893,31,0.0983,80,0.008999999999999994,,,,-1.1400007258788996,0.09101557377049181
2017-06-28,0.078,30,0.0912,79,0.013200000000000003,,,,-0.6760233187801432,0.09090975609756098
2017-06-29,0.09325,29,0.10015000000000002,78,0.006900000000000017,,,,-1.3517660185363416,0.09092862903225807
2017-06-30,0.0862,28,0.09855,77,0.01235,,,,-0.7509344282869473,0.0908908
2017-07-03,0.08775000000000001,32,0.1004,88,0.012649999999999995,,,,-0.7137611293012924,0.09086587301587302
2017-07-05,0.08535000000000001,30,0.09920000000000001,86,0.013850000000000001,,,,-0.5789665204821275,0.0908224409448819
2017-07-06,0.09790000000000001,29,0.11415,85,0.016249999999999987,,,,-0.3134467640490333,0.090877734375
2017-07-07,0.08415,28,0.09955,84,0.015399999999999997,,,,-0.4055104098266037,0.09082558139534884
2017-07-10,0.0854,32,0.09755,81,0.012149999999999994,,,,-0.7610462194758917,0.09078384615384616
2017-07-11,0.0837,31,0.09665000000000001,80,0.012950000000000017,,,,-0.6685277726639842,0.09072977099236641
2017-07-12,0.0776,30,0.1004,100,0.0228,,,,0.4253241819504773,0.09063030303030303
2017-07-13,0.07075000000000001,29,0.09975,99,0.028999999999999998,,,,1.107803652525582,0.09048082706766918
2017-07-14,0.06720000000000001,28,0.0989,98,0.03169999999999999,,,,1.3932493995365327,0.0903070895522388
2017-07-17,0.07285,32,0.09820000000000001,95,0.02535000000000001,,,,0.6840972115059066,0.09017777777777779
2017-07-18,0.0714,31,0.09720000000000001,94,0.025800000000000003,,,,0.730046065213443,0.09003970588235294
2017-07-19,0.0721,30,0.0969,93,0.024800000000000003,,,,0.6154347893173426,0.08990875912408759
